start_date_yyyymmdd,start_station_name,start_station_id,end_date_yyyymmdd,end_station_name,end_station_id,duration
2015-07-07,Market at Sansome,77,2015-07-07,Embarcadero at Sansome,60,549
2015-07-07,San Jose Diridon Caltrain Station,2,2015-07-07,Ryland Park,84,701
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,Commercial at Montgomery,45,343
2015-07-07,Market at Sansome,77,2015-07-07,Washington at Kearny,46,533
2015-07-07,Market at Sansome,77,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,592
2015-07-07,Steuart at Market,74,2015-07-07,2nd at Townsend,61,695
2015-07-07,Howard at 2nd,63,2015-07-07,Steuart at Market,74,407
2015-07-07,Howard at 2nd,63,2015-07-07,Townsend at 7th,65,855
2015-07-07,Howard at 2nd,63,2015-07-07,Spear at Folsom,49,332
2015-07-07,5th at Howard,57,2015-07-07,2nd at Folsom,62,442
2015-07-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,295
2015-07-07,2nd at South Park,64,2015-07-07,Steuart at Market,74,740
2015-07-07,Howard at 2nd,63,2015-07-07,Steuart at Market,74,286
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,726
2015-07-07,Clay at Battery,41,2015-07-07,Howard at 2nd,63,385
2015-07-07,Market at Sansome,77,2015-07-07,Embarcadero at Folsom,51,317
2015-07-07,Steuart at Market,74,2015-07-07,Yerba Buena Center of the Arts (3rd @ Howard),68,511
2015-07-07,Townsend at 7th,65,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,189
2015-07-07,2nd at Folsom,62,2015-07-07,Market at Sansome,77,171
2015-07-07,San Antonio Shopping Center,31,2015-07-07,Mountain View Caltrain Station,28,756
2015-07-07,Broadway St at Battery St,82,2015-07-07,Steuart at Market,74,273
2015-07-07,San Francisco Caltrain (Townsend at 4th),70,2015-07-07,Embarcadero at Sansome,60,1806
2015-07-07,San Francisco Caltrain (Townsend at 4th),70,2015-07-07,Market at 10th,67,764
2015-07-07,Embarcadero at Vallejo,48,2015-07-07,Steuart at Market,74,172
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,616
2015-07-07,2nd at Folsom,62,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,458
2015-07-07,Market at 10th,67,2015-07-07,Market at 4th,76,416
2015-07-07,Beale at Market,56,2015-07-07,Spear at Folsom,49,323
2015-07-07,Adobe on Almaden,5,2015-07-07,San Jose Diridon Caltrain Station,2,256
2015-07-07,Davis at Jackson,42,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,640
2015-07-07,Broadway St at Battery St,82,2015-07-07,Steuart at Market,74,229
2015-07-07,Broadway St at Battery St,82,2015-07-07,Beale at Market,56,232
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,Broadway St at Battery St,82,405
2015-07-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-07,Clay at Battery,41,497
2015-07-07,2nd at Folsom,62,2015-07-07,Market at Sansome,77,239
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Powell Street BART,39,543
2015-07-07,Townsend at 7th,65,2015-07-07,Spear at Folsom,49,844
2015-07-07,Broadway St at Battery St,82,2015-07-07,Embarcadero at Sansome,60,156
2015-07-07,Castro Street and El Camino Real,32,2015-07-07,Mountain View Caltrain Station,28,221
2015-07-07,Powell Street BART,39,2015-07-07,Townsend at 7th,65,838
2015-07-07,Post at Kearny,47,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,479
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,706
2015-07-07,Howard at 2nd,63,2015-07-07,Steuart at Market,74,735
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Steuart at Market,74,824
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,449
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,Market at 10th,67,770
2015-07-07,Spear at Folsom,49,2015-07-07,Golden Gate at Polk,59,1142
2015-07-07,Mountain View City Hall,27,2015-07-07,Mountain View Caltrain Station,28,287
2015-07-07,Commercial at Montgomery,45,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,305
2015-07-07,Market at 10th,67,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,511
2015-07-07,2nd at Townsend,61,2015-07-07,Steuart at Market,74,416
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,687
2015-07-07,Embarcadero at Sansome,60,2015-07-07,Steuart at Market,74,365
2015-07-07,Townsend at 7th,65,2015-07-07,Embarcadero at Folsom,51,800
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,Powell at Post (Union Square),71,325
2015-07-07,Harry Bridges Plaza (Ferry Building),50,2015-07-07,Townsend at 7th,65,796
2015-07-07,2nd at South Park,64,2015-07-07,Market at Sansome,77,1773
2015-07-07,2nd at South Park,64,2015-07-07,Powell at Post (Union Square),71,1109
2015-07-07,Civic Center BART (7th at Market),72,2015-07-07,Embarcadero at Sansome,60,993
2015-07-07,Townsend at 7th,65,2015-07-07,Civic Center BART (7th at Market),72,365
2015-07-07,Townsend at 7th,65,2015-07-07,Civic Center BART (7th at Market),72,538
2015-07-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-07,5th at Howard,57,147
2015-07-07,Clay at Battery,41,2015-07-07,Steuart at Market,74,228
2015-07-07,Beale at Market,56,2015-07-07,Harry Bridges Plaza (Ferry Building),50,288
2015-07-07,2nd at South Park,64,2015-07-07,Market at 4th,76,750
2015-07-07,Market at 10th,67,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,591
2015-07-07,Davis at Jackson,42,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,645
2015-07-07,Embarcadero at Bryant,54,2015-07-07,Harry Bridges Plaza (Ferry Building),50,590
2015-07-07,2nd at Townsend,61,2015-07-07,Mechanics Plaza (Market at Battery),75,529
2015-07-07,Civic Center BART (7th at Market),72,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,445
2015-07-07,Commercial at Montgomery,45,2015-07-07,Yerba Buena Center of the Arts (3rd @ Howard),68,468
2015-07-07,2nd at Folsom,62,2015-07-07,Embarcadero at Sansome,60,846
2015-07-07,South Van Ness at Market,66,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,498
2015-07-07,2nd at South Park,64,2015-07-07,Harry Bridges Plaza (Ferry Building),50,624
2015-07-07,Post at Kearny,47,2015-07-07,Powell at Post (Union Square),71,293
2015-07-07,Civic Center BART (7th at Market),72,2015-07-07,Post at Kearny,47,373
2015-07-07,Commercial at Montgomery,45,2015-07-07,Davis at Jackson,42,219
2015-07-07,Clay at Battery,41,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,305
2015-07-07,San Francisco City Hall,58,2015-07-07,Market at Sansome,77,1312
2015-07-07,Embarcadero at Sansome,60,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,963
2015-07-07,Palo Alto Caltrain Station,34,2015-07-07,California Ave Caltrain Station,36,717
2015-07-07,Embarcadero at Folsom,51,2015-07-07,Embarcadero at Sansome,60,545
2015-07-07,Stanford in Redwood City,25,2015-07-07,Redwood City Caltrain Station,22,646
2015-07-07,Market at Sansome,77,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,607
2015-07-07,Market at Sansome,77,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,612
2015-07-07,Steuart at Market,74,2015-07-07,2nd at Townsend,61,501
2015-07-07,Howard at 2nd,63,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,508
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,500
2015-07-07,San Francisco Caltrain (Townsend at 4th),70,2015-07-07,Embarcadero at Bryant,54,518
2015-07-07,Commercial at Montgomery,45,2015-07-07,2nd at Townsend,61,639
2015-07-07,Townsend at 7th,65,2015-07-07,Embarcadero at Sansome,60,1095
2015-07-07,Commercial at Montgomery,45,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,371
2015-07-07,2nd at South Park,64,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,832
2015-07-07,St James Park,13,2015-07-07,San Jose Diridon Caltrain Station,2,481
2015-07-07,Post at Kearny,47,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,655
2015-07-07,Beale at Market,56,2015-07-07,Commercial at Montgomery,45,187
2015-07-07,Grant Avenue at Columbus Avenue,73,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,548
2015-07-07,Steuart at Market,74,2015-07-07,2nd at Townsend,61,439
2015-07-07,Steuart at Market,74,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,547
2015-07-07,2nd at Townsend,61,2015-07-07,Mechanics Plaza (Market at Battery),75,671
2015-07-07,Embarcadero at Vallejo,48,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,520
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Harry Bridges Plaza (Ferry Building),50,528
2015-07-07,Commercial at Montgomery,45,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,677
2015-07-07,Davis at Jackson,42,2015-07-07,Embarcadero at Sansome,60,399
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,602
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,481
2015-07-07,Market at Sansome,77,2015-07-07,Davis at Jackson,42,394
2015-07-07,Market at Sansome,77,2015-07-07,Harry Bridges Plaza (Ferry Building),50,288
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,792
2015-07-07,5th at Howard,57,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,406
2015-07-07,San Jose Diridon Caltrain Station,2,2015-07-07,Santa Clara at Almaden,4,280
2015-07-07,Steuart at Market,74,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,681
2015-07-07,2nd at Townsend,61,2015-07-07,Market at Sansome,77,443
2015-07-07,Spear at Folsom,49,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,660
2015-07-07,Civic Center BART (7th at Market),72,2015-07-07,2nd at Folsom,62,560
2015-07-07,Embarcadero at Vallejo,48,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,371
2015-07-07,Park at Olive,38,2015-07-07,Palo Alto Caltrain Station,34,900
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,1033
2015-07-07,5th at Howard,57,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,306
2015-07-07,Post at Kearny,47,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,599
2015-07-07,2nd at Townsend,61,2015-07-07,Steuart at Market,74,418
2015-07-07,Embarcadero at Sansome,60,2015-07-07,Steuart at Market,74,293
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,577
2015-07-07,2nd at Folsom,62,2015-07-07,Grant Avenue at Columbus Avenue,73,626
2015-07-07,Civic Center BART (7th at Market),72,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,534
2015-07-07,2nd at Folsom,62,2015-07-07,Harry Bridges Plaza (Ferry Building),50,462
2015-07-07,Broadway St at Battery St,82,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,1054
2015-07-07,Beale at Market,56,2015-07-07,Embarcadero at Sansome,60,583
2015-07-07,Howard at 2nd,63,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,548
2015-07-07,5th at Howard,57,2015-07-07,Harry Bridges Plaza (Ferry Building),50,621
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,813
2015-07-07,Market at 4th,76,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,516
2015-07-07,Washington at Kearny,46,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,1047
2015-07-07,Howard at 2nd,63,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,460
2015-07-07,Embarcadero at Sansome,60,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,947
2015-07-07,2nd at Townsend,61,2015-07-07,Harry Bridges Plaza (Ferry Building),50,403
2015-07-07,Embarcadero at Vallejo,48,2015-07-07,Steuart at Market,74,258
2015-07-07,Market at Sansome,77,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,549
2015-07-07,2nd at Townsend,61,2015-07-07,Harry Bridges Plaza (Ferry Building),50,382
2015-07-07,Market at Sansome,77,2015-07-07,2nd at South Park,64,177
2015-07-07,Broadway St at Battery St,82,2015-07-07,Harry Bridges Plaza (Ferry Building),50,289
2015-07-07,Market at 10th,67,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,623
2015-07-07,Golden Gate at Polk,59,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,636
2015-07-07,Embarcadero at Sansome,60,2015-07-07,Steuart at Market,74,360
2015-07-07,2nd at Townsend,61,2015-07-07,Harry Bridges Plaza (Ferry Building),50,556
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,689
2015-07-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,515
2015-07-07,Market at 10th,67,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,629
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,Broadway St at Battery St,82,759
2015-07-07,Embarcadero at Sansome,60,2015-07-07,Beale at Market,56,512
2015-07-07,San Jose Diridon Caltrain Station,2,2015-07-07,San Jose Civic Center,3,554
2015-07-07,Market at 4th,76,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,430
2015-07-07,Steuart at Market,74,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,746
2015-07-07,Post at Kearny,47,2015-07-07,Market at 10th,67,658
2015-07-07,San Pedro Square,6,2015-07-07,San Jose Diridon Caltrain Station,2,342
2015-07-07,Embarcadero at Sansome,60,2015-07-07,Howard at 2nd,63,720
2015-07-07,Embarcadero at Vallejo,48,2015-07-07,Beale at Market,56,262
2015-07-07,2nd at Folsom,62,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,465
2015-07-07,Market at 4th,76,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,418
2015-07-07,2nd at Townsend,61,2015-07-07,Market at Sansome,77,348
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,626
2015-07-07,Embarcadero at Sansome,60,2015-07-07,Howard at 2nd,63,759
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,Townsend at 7th,65,895
2015-07-07,Golden Gate at Polk,59,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,721
2015-07-07,Clay at Battery,41,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,673
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Embarcadero at Folsom,51,653
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,960
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Civic Center BART (7th at Market),72,592
2015-07-07,Mountain View City Hall,27,2015-07-07,Mountain View Caltrain Station,28,231
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Washington at Kearny,46,1428
2015-07-07,2nd at South Park,64,2015-07-07,Mechanics Plaza (Market at Battery),75,617
2015-07-07,Steuart at Market,74,2015-07-07,Powell at Post (Union Square),71,571
2015-07-07,Clay at Battery,41,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,1051
2015-07-07,Townsend at 7th,65,2015-07-07,Civic Center BART (7th at Market),72,446
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,634
2015-07-07,2nd at South Park,64,2015-07-07,Market at Sansome,77,576
2015-07-07,Howard at 2nd,63,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,390
2015-07-07,Grant Avenue at Columbus Avenue,73,2015-07-07,Market at Sansome,77,463
2015-07-07,Market at 4th,76,2015-07-07,Market at 10th,67,385
2015-07-07,2nd at Folsom,62,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,116
2015-07-07,South Van Ness at Market,66,2015-07-07,Powell Street BART,39,500
2015-07-07,2nd at Townsend,61,2015-07-07,Harry Bridges Plaza (Ferry Building),50,459
2015-07-07,2nd at South Park,64,2015-07-07,Harry Bridges Plaza (Ferry Building),50,713
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,977
2015-07-07,Market at 4th,76,2015-07-07,Grant Avenue at Columbus Avenue,73,892
2015-07-07,Park at Olive,38,2015-07-07,Palo Alto Caltrain Station,34,842
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Powell Street BART,39,554
2015-07-07,Embarcadero at Folsom,51,2015-07-07,Grant Avenue at Columbus Avenue,73,714
2015-07-07,Market at 4th,76,2015-07-07,Grant Avenue at Columbus Avenue,73,918
2015-07-07,Market at 4th,76,2015-07-07,Grant Avenue at Columbus Avenue,73,913
2015-07-07,Townsend at 7th,65,2015-07-07,Embarcadero at Folsom,51,973
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,797
2015-07-07,Townsend at 7th,65,2015-07-07,Civic Center BART (7th at Market),72,483
2015-07-07,2nd at South Park,64,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,569
2015-07-07,Embarcadero at Sansome,60,2015-07-07,Steuart at Market,74,378
2015-07-07,Market at 10th,67,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,691
2015-07-07,Broadway St at Battery St,82,2015-07-07,Market at Sansome,77,252
2015-07-07,Harry Bridges Plaza (Ferry Building),50,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,626
2015-07-07,Clay at Battery,41,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,1031
2015-07-07,Steuart at Market,74,2015-07-07,Davis at Jackson,42,5776
2015-07-07,2nd at Townsend,61,2015-07-07,Market at Sansome,77,416
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,665
2015-07-07,Steuart at Market,74,2015-07-07,Broadway St at Battery St,82,365
2015-07-07,2nd at South Park,64,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,447
2015-07-07,Stanford in Redwood City,25,2015-07-07,Redwood City Caltrain Station,22,848
2015-07-07,Townsend at 7th,65,2015-07-07,Harry Bridges Plaza (Ferry Building),50,801
2015-07-07,Arena Green / SAP Center,14,2015-07-07,San Jose Diridon Caltrain Station,2,132
2015-07-07,Broadway St at Battery St,82,2015-07-07,Market at 4th,76,453
2015-07-07,2nd at South Park,64,2015-07-07,Harry Bridges Plaza (Ferry Building),50,737
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,766
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,739
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,San Francisco City Hall,58,814
2015-07-07,Mountain View City Hall,27,2015-07-07,Mountain View Caltrain Station,28,200
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,804
2015-07-07,Howard at 2nd,63,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,419
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,538
2015-07-07,Spear at Folsom,49,2015-07-07,Golden Gate at Polk,59,872
2015-07-07,Howard at 2nd,63,2015-07-07,Harry Bridges Plaza (Ferry Building),50,311
2015-07-07,Civic Center BART (7th at Market),72,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,800
2015-07-07,Powell at Post (Union Square),71,2015-07-07,Mechanics Plaza (Market at Battery),75,383
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,685
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,472
2015-07-07,Powell at Post (Union Square),71,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,677
2015-07-07,2nd at Townsend,61,2015-07-07,Harry Bridges Plaza (Ferry Building),50,461
2015-07-07,Townsend at 7th,65,2015-07-07,2nd at Townsend,61,424
2015-07-07,Market at 4th,76,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,460
2015-07-07,Steuart at Market,74,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,973
2015-07-07,Broadway St at Battery St,82,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,645
2015-07-07,Post at Kearny,47,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,757
2015-07-07,Market at 4th,76,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,376
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Powell Street BART,39,542
2015-07-07,South Van Ness at Market,66,2015-07-07,Embarcadero at Folsom,51,852
2015-07-07,San Jose Diridon Caltrain Station,2,2015-07-07,Santa Clara at Almaden,4,252
2015-07-07,Howard at 2nd,63,2015-07-07,Mechanics Plaza (Market at Battery),75,193
2015-07-07,Commercial at Montgomery,45,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,903
2015-07-07,Market at 4th,76,2015-07-07,Harry Bridges Plaza (Ferry Building),50,397
2015-07-07,Howard at 2nd,63,2015-07-07,Washington at Kearny,46,320
2015-07-07,2nd at South Park,64,2015-07-07,Harry Bridges Plaza (Ferry Building),50,640
2015-07-07,Davis at Jackson,42,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,908
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,Embarcadero at Sansome,60,497
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,Washington at Kearny,46,540
2015-07-07,2nd at Townsend,61,2015-07-07,Harry Bridges Plaza (Ferry Building),50,450
2015-07-07,Commercial at Montgomery,45,2015-07-07,San Francisco City Hall,58,797
2015-07-07,Santa Clara at Almaden,4,2015-07-07,San Jose Diridon Caltrain Station,2,243
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,968
2015-07-07,Cowper at University,37,2015-07-07,Palo Alto Caltrain Station,34,238
2015-07-07,2nd at Folsom,62,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,391
2015-07-07,Townsend at 7th,65,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,220
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,Mechanics Plaza (Market at Battery),75,61
2015-07-07,Howard at 2nd,63,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,365
2015-07-07,Embarcadero at Bryant,54,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,517
2015-07-07,Steuart at Market,74,2015-07-07,Spear at Folsom,49,153
2015-07-07,MLK Library,11,2015-07-07,San Jose Diridon Caltrain Station,2,528
2015-07-07,Howard at 2nd,63,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,555
2015-07-07,Harry Bridges Plaza (Ferry Building),50,2015-07-07,Embarcadero at Sansome,60,427
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,688
2015-07-07,SJSU 4th at San Carlos,12,2015-07-07,Paseo de San Antonio,7,408
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,Powell at Post (Union Square),71,376
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,543
2015-07-07,Clay at Battery,41,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,264
2015-07-07,San Jose City Hall,10,2015-07-07,San Jose Diridon Caltrain Station,2,575
2015-07-07,Broadway St at Battery St,82,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,985
2015-07-07,Civic Center BART (7th at Market),72,2015-07-07,Washington at Kearny,46,497
2015-07-07,2nd at Folsom,62,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,217
2015-07-07,Harry Bridges Plaza (Ferry Building),50,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,664
2015-07-07,Townsend at 7th,65,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,208
2015-07-07,Castro Street and El Camino Real,32,2015-07-07,Mountain View Caltrain Station,28,275
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,576
2015-07-07,Market at Sansome,77,2015-07-07,Embarcadero at Sansome,60,2702
2015-07-07,Beale at Market,56,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,666
2015-07-07,Powell Street BART,39,2015-07-07,Davis at Jackson,42,675
2015-07-07,Market at Sansome,77,2015-07-07,Embarcadero at Sansome,60,2700
2015-07-07,Market at Sansome,77,2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,232
2015-07-07,San Antonio Shopping Center,31,2015-07-07,San Antonio Caltrain Station,29,218
2015-07-07,Market at Sansome,77,2015-07-07,Harry Bridges Plaza (Ferry Building),50,235
2015-07-07,San Pedro Square,6,2015-07-07,Paseo de San Antonio,7,343
2015-07-07,Embarcadero at Sansome,60,2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,973
2015-07-07,Redwood City Medical Center,26,2015-07-07,Redwood City Caltrain Station,22,409
2015-07-07,Grant Avenue at Columbus Avenue,73,2015-07-07,Embarcadero at Vallejo,48,2221
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,513
2015-07-07,Grant Avenue at Columbus Avenue,73,2015-07-07,Embarcadero at Vallejo,48,2361
2015-07-07,Spear at Folsom,49,2015-07-07,Steuart at Market,74,203
2015-07-07,Grant Avenue at Columbus Avenue,73,2015-07-07,Embarcadero at Vallejo,48,2422
2015-07-07,2nd at South Park,64,2015-07-07,Steuart at Market,74,755
2015-07-07,Beale at Market,56,2015-07-07,Market at Sansome,77,207
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,Embarcadero at Bryant,54,290
2015-07-07,Steuart at Market,74,2015-07-07,Broadway St at Battery St,82,328
2015-07-07,Japantown,9,2015-07-07,MLK Library,11,1106
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,695
2015-07-07,Mechanics Plaza (Market at Battery),75,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,647
2015-07-07,Washington at Kearny,46,2015-07-07,Post at Kearny,47,486
2015-07-07,Townsend at 7th,65,2015-07-07,Harry Bridges Plaza (Ferry Building),50,1227
2015-07-07,Steuart at Market,74,2015-07-07,Embarcadero at Bryant,54,209
2015-07-07,Temporary Transbay Terminal (Howard at Beale),55,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,606
2015-07-07,Beale at Market,56,2015-07-07,2nd at Townsend,61,466
2015-07-07,Embarcadero at Folsom,51,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,814
2015-07-07,Post at Kearny,47,2015-07-07,San Francisco Caltrain (Townsend at 4th),70,490
2015-07-07,San Francisco Caltrain 2 (330 Townsend),69,2015-07-07,Townsend at 7th,65,262
2015-07-07,Ryland Park,84,2015-07-07,Arena Green / SAP Center,14,590
2015-07-07,Post at Kearny,47,2015-07-07,Washington at Kearny,46,260
