start_date_yyyymmdd,start_station_name,start_station_id,end_date_yyyymmdd,end_station_name,end_station_id,duration
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Commercial at Montgomery,45,754
2015-01-07,South Van Ness at Market,66,2015-01-07,Market at Sansome,77,549
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Market at Sansome,77,610
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Folsom,51,480
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Market at Sansome,77,626
2015-01-07,SJSU - San Salvador at 9th,16,2015-01-07,San Jose Diridon Caltrain Station,2,907
2015-01-07,Steuart at Market,74,2015-01-07,Embarcadero at Folsom,51,119
2015-01-07,2nd at South Park,64,2015-01-07,2nd at Folsom,62,168
2015-01-07,Market at 10th,67,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,666
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Mechanics Plaza (Market at Battery),75,911
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,1128
2015-01-07,Market at 4th,76,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,508
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Townsend at 7th,65,249
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Harry Bridges Plaza (Ferry Building),50,538
2015-01-07,Civic Center BART (7th at Market),72,2015-01-07,Townsend at 7th,65,430
2015-01-07,Market at 10th,67,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,626
2015-01-07,Broadway St at Battery St,82,2015-01-07,Clay at Battery,41,96
2015-01-07,Commercial at Montgomery,45,2015-01-07,Harry Bridges Plaza (Ferry Building),50,242
2015-01-07,Broadway St at Battery St,82,2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,811
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Davis at Jackson,42,731
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,2nd at South Park,64,289
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,2nd at South Park,64,606
2015-01-07,2nd at Folsom,62,2015-01-07,Washington at Kearny,46,461
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,2nd at Townsend,61,1090
2015-01-07,Powell at Post (Union Square),71,2015-01-07,Embarcadero at Sansome,60,628
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Steuart at Market,74,438
2015-01-07,Redwood City Caltrain Station,22,2015-01-07,Stanford in Redwood City,25,642
2015-01-07,San Jose Diridon Caltrain Station,2,2015-01-07,Santa Clara at Almaden,4,291
2015-01-07,Commercial at Montgomery,45,2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,417
2015-01-07,2nd at Folsom,62,2015-01-07,Howard at 2nd,63,76
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Clay at Battery,41,226
2015-01-07,5th at Howard,57,2015-01-07,Commercial at Montgomery,45,541
2015-01-07,Powell at Post (Union Square),71,2015-01-07,Davis at Jackson,42,657
2015-01-07,Embarcadero at Sansome,60,2015-01-07,Harry Bridges Plaza (Ferry Building),50,274
2015-01-07,Broadway St at Battery St,82,2015-01-07,Commercial at Montgomery,45,299
2015-01-07,Market at 4th,76,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,500
2015-01-07,Market at 4th,76,2015-01-07,Commercial at Montgomery,45,428
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Embarcadero at Vallejo,48,402
2015-01-07,Civic Center BART (7th at Market),72,2015-01-07,South Van Ness at Market,66,323
2015-01-07,2nd at Townsend,61,2015-01-07,Steuart at Market,74,639
2015-01-07,Beale at Market,56,2015-01-07,2nd at Townsend,61,406
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Embarcadero at Vallejo,48,483
2015-01-07,Townsend at 7th,65,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,234
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,498
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Embarcadero at Folsom,51,137
2015-01-07,Steuart at Market,74,2015-01-07,2nd at Townsend,61,508
2015-01-07,Golden Gate at Polk,59,2015-01-07,5th at Howard,57,396
2015-01-07,South Van Ness at Market,66,2015-01-07,Market at 4th,76,511
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,5th at Howard,57,400
2015-01-07,Beale at Market,56,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,766
2015-01-07,Embarcadero at Bryant,54,2015-01-07,2nd at Townsend,61,205
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Golden Gate at Polk,59,994
2015-01-07,2nd at Folsom,62,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,133
2015-01-07,South Van Ness at Market,66,2015-01-07,Mechanics Plaza (Market at Battery),75,584
2015-01-07,2nd at Townsend,61,2015-01-07,Steuart at Market,74,471
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Vallejo,48,804
2015-01-07,5th at Howard,57,2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,158
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Broadway St at Battery St,82,1038
2015-01-07,Market at Sansome,77,2015-01-07,Embarcadero at Sansome,60,463
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Embarcadero at Sansome,60,850
2015-01-07,San Jose Diridon Caltrain Station,2,2015-01-07,MLK Library,11,587
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Market at Sansome,77,655
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,Embarcadero at Sansome,60,320
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Broadway St at Battery St,82,961
2015-01-07,South Van Ness at Market,66,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,702
2015-01-07,Market at 10th,67,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,545
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,522
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Powell Street BART,39,421
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Powell Street BART,39,459
2015-01-07,Ryland Park,84,2015-01-07,Santa Clara County Civic Center,80,395
2015-01-07,2nd at Townsend,61,2015-01-07,Harry Bridges Plaza (Ferry Building),50,567
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Howard at 2nd,63,391
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Folsom,51,726
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Howard at 2nd,63,418
2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,344
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Folsom,51,660
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Post at Kearny,47,447
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Vallejo,48,887
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,403
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Howard at 2nd,63,480
2015-01-07,Powell Street BART,39,2015-01-07,Mechanics Plaza (Market at Battery),75,345
2015-01-07,Steuart at Market,74,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,241
2015-01-07,Powell Street BART,39,2015-01-07,Post at Kearny,47,252
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Market at 4th,76,393
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,2nd at Townsend,61,438
2015-01-07,Powell at Post (Union Square),71,2015-01-07,Beale at Market,56,313
2015-01-07,2nd at South Park,64,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,277
2015-01-07,San Francisco City Hall,58,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,576
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Sansome,60,1141
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Mechanics Plaza (Market at Battery),75,1016
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Townsend at 7th,65,209
2015-01-07,Embarcadero at Bryant,54,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,404
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Harry Bridges Plaza (Ferry Building),50,662
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,2nd at Folsom,62,519
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,2nd at Folsom,62,537
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,549
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,Townsend at 7th,65,1067
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Harry Bridges Plaza (Ferry Building),50,632
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,920
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Beale at Market,56,899
2015-01-07,Howard at 2nd,63,2015-01-07,5th at Howard,57,223
2015-01-07,Powell at Post (Union Square),71,2015-01-07,Powell Street BART,39,166
2015-01-07,2nd at Townsend,61,2015-01-07,South Van Ness at Market,66,874
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,Market at 4th,76,559
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Beale at Market,56,1027
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Howard at 2nd,63,536
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Post at Kearny,47,544
2015-01-07,Market at 4th,76,2015-01-07,Commercial at Montgomery,45,287
2015-01-07,Powell at Post (Union Square),71,2015-01-07,Howard at 2nd,63,376
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Broadway St at Battery St,82,540
2015-01-07,Civic Center BART (7th at Market),72,2015-01-07,Powell Street BART,39,169
2015-01-07,Broadway St at Battery St,82,2015-01-07,Clay at Battery,41,183
2015-01-07,Rengstorff Avenue / California Street,33,2015-01-07,Mountain View Caltrain Station,28,699
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Broadway St at Battery St,82,457
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,678
2015-01-07,Market at 10th,67,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,591
2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-07,Beale at Market,56,330
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Embarcadero at Folsom,51,580
2015-01-07,Market at 10th,67,2015-01-07,Market at 4th,76,335
2015-01-07,5th at Howard,57,2015-01-07,Steuart at Market,74,592
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Townsend at 7th,65,228
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Market at Sansome,77,527
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Steuart at Market,74,590
2015-01-07,Market at 10th,67,2015-01-07,Market at 4th,76,349
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,5th at Howard,57,321
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,2nd at Folsom,62,502
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,671
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Davis at Jackson,42,823
2015-01-07,St James Park,13,2015-01-07,SJSU 4th at San Carlos,12,358
2015-01-07,Townsend at 7th,65,2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,154
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Steuart at Market,74,887
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Folsom,51,663
2015-01-07,Market at 10th,67,2015-01-07,Market at 4th,76,464
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Mechanics Plaza (Market at Battery),75,1066
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Clay at Battery,41,1086
2015-01-07,Market at 10th,67,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,716
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Commercial at Montgomery,45,280
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,702
2015-01-07,Broadway St at Battery St,82,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,756
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Mechanics Plaza (Market at Battery),75,361
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,5th at Howard,57,324
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,420
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Spear at Folsom,49,455
2015-01-07,Market at 4th,76,2015-01-07,Beale at Market,56,422
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Folsom,51,569
2015-01-07,Steuart at Market,74,2015-01-07,2nd at South Park,64,557
2015-01-07,Powell at Post (Union Square),71,2015-01-07,2nd at South Park,64,402
2015-01-07,Mountain View City Hall,27,2015-01-07,Mountain View Caltrain Station,28,197
2015-01-07,Ryland Park,84,2015-01-07,San Jose Diridon Caltrain Station,2,492
2015-01-07,Japantown,9,2015-01-07,San Jose Diridon Caltrain Station,2,824
2015-01-07,Broadway St at Battery St,82,2015-01-07,Steuart at Market,74,276
2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-07,Townsend at 7th,65,531
2015-01-07,Spear at Folsom,49,2015-01-07,Townsend at 7th,65,726
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Market at 4th,76,328
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,2nd at Townsend,61,1336
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,Townsend at 7th,65,861
2015-01-07,Civic Center BART (7th at Market),72,2015-01-07,Townsend at 7th,65,375
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,477
2015-01-07,2nd at Townsend,61,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,228
2015-01-07,San Jose Diridon Caltrain Station,2,2015-01-07,San Jose City Hall,10,570
2015-01-07,Steuart at Market,74,2015-01-07,Townsend at 7th,65,701
2015-01-07,Paseo de San Antonio,7,2015-01-07,San Jose Diridon Caltrain Station,2,564
2015-01-07,Paseo de San Antonio,7,2015-01-07,San Jose Diridon Caltrain Station,2,567
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,5th at Howard,57,315
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Market at 4th,76,436
2015-01-07,Market at 10th,67,2015-01-07,Post at Kearny,47,953
2015-01-07,Civic Center BART (7th at Market),72,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,614
2015-01-07,Market at Sansome,77,2015-01-07,Townsend at 7th,65,805
2015-01-07,San Jose Diridon Caltrain Station,2,2015-01-07,Santa Clara at Almaden,4,196
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,2nd at Townsend,61,294
2015-01-07,Beale at Market,56,2015-01-07,Embarcadero at Folsom,51,218
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Powell Street BART,39,703
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Civic Center BART (7th at Market),72,592
2015-01-07,Embarcadero at Sansome,60,2015-01-07,Beale at Market,56,341
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Folsom,51,619
2015-01-07,Townsend at 7th,65,2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,154
2015-01-07,Davis at Jackson,42,2015-01-07,Commercial at Montgomery,45,254
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Steuart at Market,74,804
2015-01-07,Mountain View City Hall,27,2015-01-07,Evelyn Park and Ride,30,441
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Civic Center BART (7th at Market),72,515
2015-01-07,Rengstorff Avenue / California Street,33,2015-01-07,San Antonio Caltrain Station,29,418
2015-01-07,Townsend at 7th,65,2015-01-07,South Van Ness at Market,66,510
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,706
2015-01-07,Townsend at 7th,65,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,269
2015-01-07,Beale at Market,56,2015-01-07,Embarcadero at Bryant,54,308
2015-01-07,2nd at Townsend,61,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,243
2015-01-07,Market at Sansome,77,2015-01-07,Beale at Market,56,168
2015-01-07,Market at 10th,67,2015-01-07,Beale at Market,56,765
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,574
2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Howard at 2nd,63,421
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Steuart at Market,74,784
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Davis at Jackson,42,875
2015-01-07,Townsend at 7th,65,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,233
2015-01-07,Washington at Kearny,46,2015-01-07,Townsend at 7th,65,1471
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,2nd at Townsend,61,522
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,Embarcadero at Sansome,60,304
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,1101
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,2nd at Townsend,61,522
2015-01-07,Townsend at 7th,65,2015-01-07,2nd at Folsom,62,662
2015-01-07,Civic Center BART (7th at Market),72,2015-01-07,Townsend at 7th,65,492
2015-01-07,Embarcadero at Folsom,51,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,537
2015-01-07,South Van Ness at Market,66,2015-01-07,Spear at Folsom,49,729
2015-01-07,Market at 10th,67,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,769
2015-01-07,Embarcadero at Sansome,60,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,434
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Folsom,51,664
2015-01-07,Townsend at 7th,65,2015-01-07,Post at Kearny,47,727
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Harry Bridges Plaza (Ferry Building),50,654
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Embarcadero at Vallejo,48,653
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,898
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,1020
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,2nd at Townsend,61,338
2015-01-07,Market at Sansome,77,2015-01-07,2nd at Townsend,61,430
2015-01-07,Harry Bridges Plaza (Ferry Building),50,2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,373
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Broadway St at Battery St,82,363
2015-01-07,2nd at South Park,64,2015-01-07,San Francisco Caltrain (Townsend at 4th),70,196
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Golden Gate at Polk,59,821
2015-01-07,Spear at Folsom,49,2015-01-07,Harry Bridges Plaza (Ferry Building),50,301
2015-01-07,Beale at Market,56,2015-01-07,Broadway St at Battery St,82,268
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Market at Sansome,77,586
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,2nd at Folsom,62,450
2015-01-07,Embarcadero at Sansome,60,2015-01-07,Mechanics Plaza (Market at Battery),75,359
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Post at Kearny,47,504
2015-01-07,San Francisco Caltrain (Townsend at 4th),70,2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,622
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Market at Sansome,77,275
2015-01-07,Beale at Market,56,2015-01-07,San Francisco Caltrain 2 (330 Townsend),69,568
2015-01-07,Evelyn Park and Ride,30,2015-01-07,Mountain View Caltrain Station,28,227
2015-01-07,2nd at Folsom,62,2015-01-07,Market at Sansome,77,157
2015-01-07,Embarcadero at Sansome,60,2015-01-07,2nd at Townsend,61,571
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,5th at Howard,57,556
2015-01-07,Embarcadero at Bryant,54,2015-01-07,Embarcadero at Sansome,60,616
2015-01-07,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-07,Market at 10th,67,447
2015-01-07,Temporary Transbay Terminal (Howard at Beale),55,2015-01-07,Steuart at Market,74,255
2015-01-07,Townsend at 7th,65,2015-01-07,Howard at 2nd,63,1169
2015-01-07,Grant Avenue at Columbus Avenue,73,2015-01-07,Commercial at Montgomery,45,154
2015-01-07,Market at 10th,67,2015-01-07,Townsend at 7th,65,465
2015-01-07,Embarcadero at Sansome,60,2015-01-07,Powell Street BART,39,682
2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,2015-01-07,Market at Sansome,77,456
2015-01-06,Embarcadero at Sansome,60,2015-01-06,Steuart at Market,74,317
2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,2015-01-06,Yerba Buena Center of the Arts (3rd @ Howard),68,879
2015-01-06,Harry Bridges Plaza (Ferry Building),50,2015-01-06,2nd at South Park,64,1335
2015-01-06,Broadway St at Battery St,82,2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,923
2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,2015-01-06,Golden Gate at Polk,59,712
2015-01-06,Beale at Market,56,2015-01-06,Civic Center BART (7th at Market),72,1089
2015-01-06,Market at 4th,76,2015-01-06,Clay at Battery,41,284
2015-01-06,Townsend at 7th,65,2015-01-06,Yerba Buena Center of the Arts (3rd @ Howard),68,581
2015-01-06,Townsend at 7th,65,2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,288
2015-01-06,Market at 10th,67,2015-01-06,Powell Street BART,39,253
2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,2015-01-06,5th at Howard,57,313
2015-01-06,Washington at Kearny,46,2015-01-06,Embarcadero at Sansome,60,454
2015-01-06,Grant Avenue at Columbus Avenue,73,2015-01-06,Broadway St at Battery St,82,188
2015-01-06,Market at Sansome,77,2015-01-06,Temporary Transbay Terminal (Howard at Beale),55,310
2015-01-06,Powell Street BART,39,2015-01-06,San Francisco Caltrain (Townsend at 4th),70,478
2015-01-06,San Francisco Caltrain (Townsend at 4th),70,2015-01-06,Townsend at 7th,65,223
2015-01-06,Market at 4th,76,2015-01-06,Market at 10th,67,605
2015-01-06,Market at 4th,76,2015-01-06,Market at 10th,67,606
2015-01-06,Market at 4th,76,2015-01-06,Market at 10th,67,611
2015-01-06,Broadway St at Battery St,82,2015-01-06,Embarcadero at Bryant,54,753
2015-01-06,Mountain View City Hall,27,2015-01-06,Mountain View Caltrain Station,28,196
2015-01-06,Embarcadero at Folsom,51,2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,394
2015-01-06,Townsend at 7th,65,2015-01-06,Embarcadero at Bryant,54,877
2015-01-06,Townsend at 7th,65,2015-01-06,San Francisco Caltrain (Townsend at 4th),70,237
2015-01-06,Embarcadero at Bryant,54,2015-01-06,Steuart at Market,74,301
2015-01-06,Townsend at 7th,65,2015-01-06,2nd at Townsend,61,418
2015-01-06,5th at Howard,57,2015-01-06,San Francisco Caltrain (Townsend at 4th),70,357
2015-01-06,Embarcadero at Sansome,60,2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,1034
2015-01-06,Broadway St at Battery St,82,2015-01-06,Townsend at 7th,65,962
2015-01-06,Commercial at Montgomery,45,2015-01-06,Broadway St at Battery St,82,242
2015-01-06,Japantown,9,2015-01-06,San Salvador at 1st,8,992
2015-01-06,Temporary Transbay Terminal (Howard at Beale),55,2015-01-06,Embarcadero at Sansome,60,455
2015-01-06,Harry Bridges Plaza (Ferry Building),50,2015-01-06,Embarcadero at Bryant,54,276
2015-01-06,Harry Bridges Plaza (Ferry Building),50,2015-01-06,Embarcadero at Sansome,60,348
2015-01-06,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-06,Market at Sansome,77,182
2015-01-06,2nd at South Park,64,2015-01-06,Civic Center BART (7th at Market),72,1047
2015-01-06,Market at 10th,67,2015-01-06,San Francisco Caltrain (Townsend at 4th),70,765
2015-01-06,Steuart at Market,74,2015-01-06,Howard at 2nd,63,339
2015-01-06,San Francisco Caltrain 2 (330 Townsend),69,2015-01-06,Townsend at 7th,65,257
2015-01-06,Beale at Market,56,2015-01-06,Temporary Transbay Terminal (Howard at Beale),55,99
2015-01-06,Davis at Jackson,42,2015-01-06,Beale at Market,56,144
2015-01-06,San Francisco City Hall,58,2015-01-06,Embarcadero at Sansome,60,1175
2015-01-06,Powell Street BART,39,2015-01-06,San Francisco City Hall,58,389
2015-01-06,Davis at Jackson,42,2015-01-06,Embarcadero at Sansome,60,293
2015-01-06,Mountain View Caltrain Station,28,2015-01-06,Evelyn Park and Ride,30,250
2015-01-06,5th at Howard,57,2015-01-06,Harry Bridges Plaza (Ferry Building),50,415
2015-01-06,Townsend at 7th,65,2015-01-06,Civic Center BART (7th at Market),72,379
2015-01-06,Beale at Market,56,2015-01-06,Embarcadero at Bryant,54,274
2015-01-06,2nd at Folsom,62,2015-01-06,2nd at South Park,64,131
2015-01-06,Commercial at Montgomery,45,2015-01-06,Broadway St at Battery St,82,300
2015-01-06,Steuart at Market,74,2015-01-06,Market at 4th,76,394
2015-01-06,Embarcadero at Vallejo,48,2015-01-06,Steuart at Market,74,180
2015-01-06,Market at Sansome,77,2015-01-06,2nd at South Park,64,281
2015-01-06,Townsend at 7th,65,2015-01-06,2nd at Townsend,61,689
2015-01-06,San Jose City Hall,10,2015-01-06,San Pedro Square,6,365
2015-01-06,2nd at South Park,64,2015-01-06,Post at Kearny,47,363
2015-01-06,Embarcadero at Folsom,51,2015-01-06,Embarcadero at Bryant,54,154
2015-01-06,San Francisco Caltrain (Townsend at 4th),70,2015-01-06,Yerba Buena Center of the Arts (3rd @ Howard),68,379
2015-01-06,San Francisco Caltrain (Townsend at 4th),70,2015-01-06,2nd at South Park,64,220
2015-01-06,Harry Bridges Plaza (Ferry Building),50,2015-01-06,Davis at Jackson,42,252
2015-01-06,Market at 10th,67,2015-01-06,San Francisco City Hall,58,115
